_id;stationSupervisedRef;chargePointSupervisedRef;plugSupervisedRef;startDate;startingMediumCode;stopDate;stopReason;stoppingMediumCode
592dead3e4b0432d19c406ac;FR*SOD*S*BELI*24*1*_*_;FR*SOD*E*BELI*24*1*3*_;FR*SOD*X*BELI*24*1*3*3;1496181421;47f717aaa4880;1496181485;End Of Charge;
592dea62e4b0432d19c4053d;FR*SOD*S*BELI*24*1*_*_;FR*SOD*E*BELI*24*1*3*_;FR*SOD*X*BELI*24*1*3*3;1496181327;47f717aaa4880;1496181375;End Of Charge;
592de927e4b0432d19c401e3;FR*SOD*S*BELI*47*1*_*_;FR*SOD*E*BELI*47*1*3*_;FR*SOD*X*BELI*47*1*3*2;1496181004;4a30a9aab4880;1496183827;Badge;4a30a9aab4880
592de877e4b0432d19c3ff00;FR*SOD*S*BELI*22*1*_*_;FR*SOD*E*BELI*22*1*1*_;FR*SOD*X*BELI*22*1*1*4;1496180848;40e92d21a4e81;1496183780;Badge;40e92d21a4e81
592de2e6e4b0432d19c3ee0f;FR*SOD*S*BELI*22*1*_*_;FR*SOD*E*BELI*22*1*2*_;FR*SOD*X*BELI*22*1*2*1;1496179404;4fef89aab4880;1496209419;Badge;4fef89aab4880
592de29ce4b0432d19c3ed05;FR*SOD*S*BELI*22*1*_*_;FR*SOD*E*BELI*22*1*2*_;FR*SOD*X*BELI*22*1*2*1;1496179317;4fef89aab4880;1496179398;Badge;4fef89aab4880
592ddc46e4b0432d19c3db3d;FR*SOD*S*BELI*53*1*_*_;FR*SOD*E*BELI*53*1*3*_;FR*SOD*X*BELI*53*1*3*5;1496177693;4be87821d4e80;1496179450;Cable Unlock;
592ddb73e4b0432d19c3d862;FR*SOD*S*BELI*30*1*_*_;FR*SOD*E*BELI*30*1*2*_;FR*SOD*X*BELI*30*1*2*1;1496177494;42c507aaa4880;1496200665;Badge;42c507aaa4880
592dda7ae4b0432d19c3d608;FR*SOD*S*BELI*13*1*_*_;FR*SOD*E*BELI*13*1*3*_;FR*SOD*X*BELI*13*1*3*3;1496177239;4d3f6821d4e80;1496180918;End Of Charge;
592dd664e4b0432d19c3c8f4;FR*SOD*S*BELI*22*1*_*_;FR*SOD*E*BELI*22*1*3*_;FR*SOD*X*BELI*22*1*3*4;1496176152;4aadfd21a4e80;1496176392;Badge;4aadfd21a4e80
592dd2fae4b0432d19c3bfbd;FR*SOD*S*BELI*57*1*_*_;FR*SOD*E*BELI*57*1*2*_;FR*SOD*X*BELI*57*1*2*1;1496175233;41989821d4e80;1496205244;Badge;41989821d4e80
592dd07de4b0432d19c3b81a;FR*SOD*S*BELI*11*1*_*_;FR*SOD*E*BELI*11*1*2*_;FR*SOD*X*BELI*11*1*2*1;1496174701;439ce821d4e80;1496210158;Badge;439ce821d4e80
592dcefce4b0432d19c3b372;FR*SOD*S*BELI*9*1*_*_;FR*SOD*E*BELI*9*1*1*_;FR*SOD*X*BELI*9*1*1*3;1496174176;4d3f6821d4e80;1496174316;;
592e6fd0e4b0432d19c59f96;FR*SOD*S*BELI*9*1*_*_;FR*SOD*E*BELI*9*1*1*_;FR*SOD*X*BELI*9*1*1*3;1496174176;4d3f6821d4e80;1496174316;;
592dcbb7e4b0432d19c3a8e2;FR*SOD*S*BELI*22*1*_*_;FR*SOD*E*BELI*22*1*3*_;FR*SOD*X*BELI*22*1*3*4;1496173466;4c8c4821d4e80;1496174291;Badge;4c8c4821d4e80
592dcb9ce4b0432d19c3a88e;FR*SOD*S*BELI*8*1*_*_;FR*SOD*E*BELI*8*1*3*_;FR*SOD*X*BELI*8*1*3*6;1496173421;465b1921d4e80;1496175171;Badge;465b1921d4e80
592dcaeee4b0432d19c3a6f6;FR*SOD*S*BELI*16*1*_*_;FR*SOD*E*BELI*16*1*2*_;FR*SOD*X*BELI*16*1*2*1;1496173270;4e095d21a4e80;1496180862;Badge;4e095d21a4e80
592dca6fe4b0432d19c3a4fb;FR*SOD*S*BELI*8*1*_*_;FR*SOD*E*BELI*8*1*1*_;FR*SOD*X*BELI*8*1*1*4;1496173113;465b1921d4e80;1496173321;End Of Charge;
592dc46be4b0432d19c392fc;FR*SOD*S*BELI*9*1*_*_;FR*SOD*E*BELI*9*1*3*_;FR*SOD*X*BELI*9*1*3*1;1496171610;47cc19aab4880;1496175839;;
592e6face4b0432d19c59edc;FR*SOD*S*BELI*9*1*_*_;FR*SOD*E*BELI*9*1*3*_;FR*SOD*X*BELI*9*1*3*1;1496171610;47cc19aab4880;1496175839;;
592dc3fae4b0432d19c3922a;FR*SOD*S*BELI*57*1*_*_;FR*SOD*E*BELI*57*1*2*_;FR*SOD*X*BELI*57*1*2*1;1496171496;458d5d21a4e80;1496172866;Badge;458d5d21a4e80
592dc374e4b0432d19c39176;FR*SOD*S*BELI*49*1*_*_;FR*SOD*E*BELI*49*1*3*_;FR*SOD*X*BELI*49*1*3*2;1496171362;477d7821d4e80;1496174880;Badge;477d7821d4e80
592dc365e4b0432d19c3914c;FR*SOD*S*BELI*49*1*_*_;FR*SOD*E*BELI*49*1*2*_;FR*SOD*X*BELI*49*1*2*1;1496171281;4f2c4821d4e80;1496210348;Badge;4f2c4821d4e80
592dc1b9e4b0432d19c38c68;FR*SOD*S*BELI*57*1*_*_;FR*SOD*E*BELI*57*1*3*_;FR*SOD*X*BELI*57*1*3*4;1496170923;41989821d4e80;1496172185;End Of Charge;
592dc150e4b0432d19c38acc;FR*SOD*S*BELI*57*1*_*_;FR*SOD*E*BELI*57*1*3*_;FR*SOD*X*BELI*57*1*3*4;1496170808;41989821d4e80;1496170850;End Of Charge;
592dc097e4b0432d19c388c5;FR*SOD*S*BELI*49*1*_*_;FR*SOD*E*BELI*49*1*3*_;FR*SOD*X*BELI*49*1*3*2;1496170545;477d7821d4e80;1496171159;Cable Unlock;
592dc037e4b0432d19c3877b;FR*SOD*S*BELI*59*1*_*_;FR*SOD*E*BELI*59*1*1*_;FR*SOD*X*BELI*59*1*1*5;1496170544;4c297d21a4e80;1496179534;Badge;4c297d21a4e80
592dbf77e4b0432d19c384bb;FR*SOD*S*BELI*22*1*_*_;FR*SOD*E*BELI*22*1*2*_;FR*SOD*X*BELI*22*1*2*1;1496170336;41eb2921d4e81;1496179270;Badge;41eb2921d4e81
592dbf5be4b0432d19c3847b;FR*SOD*S*BELI*1*1*_*_;FR*SOD*E*BELI*1*1*2*_;FR*SOD*X*BELI*1*1*2*1;1496170301;45256921d4e80;1496177857;Badge;45256921d4e80
592dbd97e4b0432d19c37ec4;FR*SOD*S*BELI*5*1*_*_;FR*SOD*E*BELI*5*1*2*_;FR*SOD*X*BELI*5*1*2*1;1496169856;4af91821d4e80;1496184563;Badge;4af91821d4e80
592db9cfe4b0432d19c372d2;FR*SOD*S*BELI*42*1*_*_;FR*SOD*E*BELI*42*1*2*_;FR*SOD*X*BELI*42*1*2*1;1496168894;431b07aaa4880;1496173038;Badge;431b07aaa4880
592db97be4b0432d19c371ab;FR*SOD*S*BELI*3*1*_*_;FR*SOD*E*BELI*3*1*1*_;FR*SOD*X*BELI*3*1*1*6;1496168773;4b93d9aab4880;1496171955;End Of Charge;
592db91fe4b0432d19c36fbe;FR*SOD*S*BELI*49*1*_*_;FR*SOD*E*BELI*49*1*3*_;FR*SOD*X*BELI*49*1*3*2;1496168715;4d04a9aab4880;1496169476;Badge;4d04a9aab4880
592db815e4b0432d19c36bd4;FR*SOD*S*BELI*53*1*_*_;FR*SOD*E*BELI*53*1*2*_;FR*SOD*X*BELI*53*1*2*1;1496168449;48109921d4e80;1496180254;Badge;48109921d4e80
592db34be4b0432d19c359cb;FR*SOD*S*BELI*9*1*_*_;FR*SOD*E*BELI*9*1*2*_;FR*SOD*X*BELI*9*1*2*1;1496167227;4ea397aaa4880;1496174106;;
592e6f6ce4b0432d19c59d53;FR*SOD*S*BELI*9*1*_*_;FR*SOD*E*BELI*9*1*2*_;FR*SOD*X*BELI*9*1*2*1;1496167227;4ea397aaa4880;1496174106;;
592db18ee4b0432d19c35455;FR*SOD*S*BELI*42*1*_*_;FR*SOD*E*BELI*42*1*2*_;FR*SOD*X*BELI*42*1*2*1;1496166777;431b07aaa4880;1496168880;Badge;431b07aaa4880
592db12ae4b0432d19c3534f;FR*SOD*S*BELI*57*1*_*_;FR*SOD*E*BELI*57*1*2*_;FR*SOD*X*BELI*57*1*2*1;1496166679;458d5d21a4e80;1496170782;Badge;458d5d21a4e80
592daf7de4b0432d19c34c18;FR*SOD*S*BELI*28*1*_*_;FR*SOD*E*BELI*28*1*2*_;FR*SOD*X*BELI*28*1*2*1;1496166235;488717aaa4880;1496166330;;
592e6e62e4b0432d19c597f3;FR*SOD*S*BELI*28*1*_*_;FR*SOD*E*BELI*28*1*2*_;FR*SOD*X*BELI*28*1*2*1;1496166235;488717aaa4880;1496166330;;
592dac3de4b0432d19c34298;FR*SOD*S*BELI*3*1*_*_;FR*SOD*E*BELI*3*1*1*_;FR*SOD*X*BELI*3*1*1*6;1496165383;4b93d9aab4880;1496168729;End Of Charge;
592da8bee4b0432d19c3360c;FR*SOD*S*BELI*6*1*_*_;FR*SOD*E*BELI*6*1*3*_;FR*SOD*X*BELI*6*1*3*1;1496164514;43ac7821d4e80;1496166356;Badge;43ac7821d4e80
592da84fe4b0432d19c33500;FR*SOD*S*BELI*1*1*_*_;FR*SOD*E*BELI*1*1*2*_;FR*SOD*X*BELI*1*1*2*1;1496164381;4c70e821d4e84;1496170271;Badge;4c70e821d4e84
592da3b3e4b0432d19c32321;FR*SOD*S*BELI*30*1*_*_;FR*SOD*E*BELI*30*1*3*_;FR*SOD*X*BELI*30*1*3*3;1496163223;467c3821d4e80;1496164321;Badge;467c3821d4e80
592da133e4b0432d19c31983;FR*SOD*S*BELI*42*1*_*_;FR*SOD*E*BELI*42*1*1*_;FR*SOD*X*BELI*42*1*1*4;1496162578;44df69aab4880;1496163584;Badge;44df69aab4880
592da06ce4b0432d19c315c2;FR*SOD*S*BELI*12*1*_*_;FR*SOD*E*BELI*12*1*3*_;FR*SOD*X*BELI*12*1*3*1;1496162374;48da37aaa4880;1496165009;Badge;48da37aaa4880
592d9fbfe4b0432d19c31184;FR*SOD*S*BELI*3*1*_*_;FR*SOD*E*BELI*3*1*1*_;FR*SOD*X*BELI*3*1*1*6;1496162184;4b93d9aab4880;1496165355;End Of Charge;
592d9dbbe4b0432d19c308f2;FR*SOD*S*BELI*14*1*_*_;FR*SOD*E*BELI*14*1*3*_;FR*SOD*X*BELI*14*1*3*1;1496161662;42a8dd21a4e80;1496180986;Badge;42a8dd21a4e80
592d9907e4b0432d19c2f580;FR*SOD*S*BELI*53*1*_*_;FR*SOD*E*BELI*53*1*2*_;FR*SOD*X*BELI*53*1*2*1;1496160489;494d0d21a4e80;1496165462;Badge;494d0d21a4e80
592d98a6e4b0432d19c2f37d;FR*SOD*S*BELI*16*1*_*_;FR*SOD*E*BELI*16*1*3*_;FR*SOD*X*BELI*16*1*3*4;1496160373;4ac8d821d4e80;1496165994;Badge;4ac8d821d4e80
592d9736e4b0432d19c2ed78;FR*SOD*S*BELI*30*1*_*_;FR*SOD*E*BELI*30*1*3*_;FR*SOD*X*BELI*30*1*3*3;1496160003;467c3821d4e80;1496163182;Badge;467c3821d4e80
592d9470e4b0432d19c2e0e0;FR*SOD*S*BELI*15*1*_*_;FR*SOD*E*BELI*15*1*1*_;FR*SOD*X*BELI*15*1*1*4;1496159289;4a9b07aaa4880;1496161429;Badge;4a9b07aaa4880
592d8faae4b0432d19c2cd6d;FR*SOD*S*BELI*59*1*_*_;FR*SOD*E*BELI*59*1*1*_;FR*SOD*X*BELI*59*1*1*5;1496158062;4566b7aaa4880;1496159963;Badge;4566b7aaa4880
592d8e39e4b0432d19c2bfdc;FR*SOD*S*BELI*3*1*_*_;FR*SOD*E*BELI*3*1*1*_;FR*SOD*X*BELI*3*1*1*6;1496157724;4e2033a982f90;1496158617;Badge;4e2033a982f90
592d8760e4b0432d19c28f02;FR*SOD*S*BELI*42*1*_*_;FR*SOD*E*BELI*42*1*3*_;FR*SOD*X*BELI*42*1*3*4;1496155969;405617aaa4881;1496156860;Badge;405617aaa4881
592d86dde4b0432d19c28cda;FR*SOD*S*BELI*4*1*_*_;FR*SOD*E*BELI*4*1*3*_;FR*SOD*X*BELI*4*1*3*4;1496155827;4566b7aaa4880;1496155974;;
592e6e3ce4b0432d19c59771;FR*SOD*S*BELI*4*1*_*_;FR*SOD*E*BELI*4*1*3*_;FR*SOD*X*BELI*4*1*3*4;1496155827;4566b7aaa4880;1496155974;;
592d8633e4b0432d19c28a21;FR*SOD*S*BELI*15*1*_*_;FR*SOD*E*BELI*15*1*3*_;FR*SOD*X*BELI*15*1*3*5;1496155675;40da4821d4e80;1496157369;Badge;40da4821d4e80
592d81b3e4b0432d19c27578;FR*SOD*S*BELI*53*1*_*_;FR*SOD*E*BELI*53*1*3*_;FR*SOD*X*BELI*53*1*3*5;1496154506;4feb1921d4e80;1496158093;End Of Charge;
592d7fcae4b0432d19c26c10;FR*SOD*S*BELI*4*1*_*_;FR*SOD*E*BELI*4*1*1*_;FR*SOD*X*BELI*4*1*1*2;1496153995;471f69aab4880;1496155869;;
592e6e1ae4b0432d19c596c9;FR*SOD*S*BELI*4*1*_*_;FR*SOD*E*BELI*4*1*1*_;FR*SOD*X*BELI*4*1*1*2;1496153995;471f69aab4880;1496155869;;
592d7e6ce4b0432d19c26405;FR*SOD*S*BELI*42*1*_*_;FR*SOD*E*BELI*42*1*2*_;FR*SOD*X*BELI*42*1*2*1;1496153667;4cff6821d4e80;1496166144;Badge;4cff6821d4e80
592d7d0fe4b0432d19c25b69;FR*SOD*S*BELI*16*1*_*_;FR*SOD*E*BELI*16*1*1*_;FR*SOD*X*BELI*16*1*1*2;1496153340;4d1bb9aab4880;1496155274;End Of Charge;
592d77a1e4b0432d19c23bfc;FR*SOD*S*BELI*52*1*_*_;FR*SOD*E*BELI*52*1*1*_;FR*SOD*X*BELI*52*1*1*4;1496151913;453fed21a4e80;1496154678;Badge;453fed21a4e80
592d7735e4b0432d19c23a20;FR*SOD*S*BELI*3*1*_*_;FR*SOD*E*BELI*3*1*1*_;FR*SOD*X*BELI*3*1*1*6;1496151808;498c9d21a4e80;1496153651;Badge;498c9d21a4e80
592d76d4e4b0432d19c2386d;FR*SOD*S*BELI*5*1*_*_;FR*SOD*E*BELI*5*1*1*_;FR*SOD*X*BELI*5*1*1*5;1496151739;42f95d21a4e81;1496151790;Badge;42f95d21a4e81
592d766ee4b0432d19c2368f;FR*SOD*S*BELI*5*1*_*_;FR*SOD*E*BELI*5*1*3*_;FR*SOD*X*BELI*5*1*3*3;1496151641;42f95d21a4e81;1496151699;Badge;42f95d21a4e81
592d7632e4b0432d19c2357e;FR*SOD*S*BELI*5*1*_*_;FR*SOD*E*BELI*5*1*3*_;FR*SOD*X*BELI*5*1*3*3;1496151577;42f95d21a4e81;1496151632;Badge;42f95d21a4e81
592d7425e4b0432d19c22a39;FR*SOD*S*BELI*5*1*_*_;FR*SOD*E*BELI*5*1*3*_;FR*SOD*X*BELI*5*1*3*3;1496151052;42f95d21a4e81;1496151124;End Of Charge;
592d6cb5e4b0432d19c2037c;FR*SOD*S*BELI*53*1*_*_;FR*SOD*E*BELI*53*1*3*_;FR*SOD*X*BELI*53*1*3*5;1496149144;48e397aaa4880;1496153248;End Of Charge;
592d6c18e4b0432d19c20007;FR*SOD*S*BELI*14*1*_*_;FR*SOD*E*BELI*14*1*1*_;FR*SOD*X*BELI*14*1*1*6;1496148988;4d1c3821d4e80;1496152694;End Of Charge;
592d66eee4b0432d19c1d364;FR*SOD*S*BELI*47*1*_*_;FR*SOD*E*BELI*47*1*3*_;FR*SOD*X*BELI*47*1*3*2;1496147664;417c4d21a4e80;1496149179;Badge;417c4d21a4e80
592d66d5e4b0432d19c1d2d4;FR*SOD*S*BELI*18*1*_*_;FR*SOD*E*BELI*18*1*3*_;FR*SOD*X*BELI*18*1*3*3;1496147644;4b687821d4e80;1496151213;Badge;4b687821d4e80
592d665de4b0432d19c1d034;FR*SOD*S*BELI*22*1*_*_;FR*SOD*E*BELI*22*1*3*_;FR*SOD*X*BELI*22*1*3*4;1496147524;435d1821d4e80;1496149658;Badge;435d1821d4e80
592d662de4b0432d19c1cf13;FR*SOD*S*BELI*18*1*_*_;FR*SOD*E*BELI*18*1*3*_;FR*SOD*X*BELI*18*1*3*3;1496147392;4b687821d4e80;1496147586;Badge;4b687821d4e80
592d650ee4b0432d19c1c8f7;FR*SOD*S*BELI*45*1*_*_;FR*SOD*E*BELI*45*1*3*_;FR*SOD*X*BELI*45*1*3*3;1496147150;4f0a17aaa4880;1496160510;Badge;4f0a17aaa4880
592d645be4b0432d19c1c549;FR*SOD*S*BELI*16*1*_*_;FR*SOD*E*BELI*16*1*1*_;FR*SOD*X*BELI*16*1*1*2;1496147004;41d837aaa4880;1496148500;End Of Charge;
592d60b4e4b0432d19c1ae38;FR*SOD*S*BELI*3*1*_*_;FR*SOD*E*BELI*3*1*1*_;FR*SOD*X*BELI*3*1*1*6;1496146075;4a6327aaa4880;1496147423;End Of Charge;
592d5d2fe4b0432d19c19a97;FR*SOD*S*BELI*6*1*_*_;FR*SOD*E*BELI*6*1*1*_;FR*SOD*X*BELI*6*1*1*2;1496145132;4168a821d4e81;1496146824;Badge;4168a821d4e81
592d5a35e4b0432d19c18892;FR*SOD*S*BELI*13*1*_*_;FR*SOD*E*BELI*13*1*1*_;FR*SOD*X*BELI*13*1*1*1;1496144419;425e09aab4880;1496147895;Badge;425e09aab4880
592d5902e4b0432d19c18258;FR*SOD*S*BELI*47*1*_*_;FR*SOD*E*BELI*47*1*3*_;FR*SOD*X*BELI*47*1*3*2;1496144106;417c4d21a4e80;1496147623;Badge;417c4d21a4e80
592d5814e4b0432d19c17d1e;FR*SOD*S*BELI*47*1*_*_;FR*SOD*E*BELI*47*1*1*_;FR*SOD*X*BELI*47*1*1*4;1496143853;4d4a17aaa4880;1496146147;End Of Charge;
592d568be4b0432d19c174b3;FR*SOD*S*BELI*8*1*_*_;FR*SOD*E*BELI*8*1*3*_;FR*SOD*X*BELI*8*1*3*6;1496143483;4ac809aab4880;1496145318;Badge;4ac809aab4880
592d52e0e4b0432d19c15970;FR*SOD*S*BELI*59*1*_*_;FR*SOD*E*BELI*59*1*1*_;FR*SOD*X*BELI*59*1*1*5;1496142518;42dd9d21a4e80;1496145315;End Of Charge;
592d504ce4b0432d19c142fe;FR*SOD*S*BELI*2*1*_*_;FR*SOD*E*BELI*2*1*3*_;FR*SOD*X*BELI*2*1*3*2;1496141825;4ea507aaa4880;1496144434;Badge;4ea507aaa4880
592d4eb5e4b0432d19c1324b;FR*SOD*S*BELI*17*1*_*_;FR*SOD*E*BELI*17*1*1*_;FR*SOD*X*BELI*17*1*1*3;1496141482;43f8e9aab4880;1496143206;Badge;43f8e9aab4880
592d4dd1e4b0432d19c12df6;FR*SOD*S*BELI*6*1*_*_;FR*SOD*E*BELI*6*1*3*_;FR*SOD*X*BELI*6*1*3*1;1496141228;49912821d4e84;1496145774;End Of Charge;
592d4c5be4b0432d19c125ae;FR*SOD*S*BELI*16*1*_*_;FR*SOD*E*BELI*16*1*1*_;FR*SOD*X*BELI*16*1*1*2;1496140846;4168a821d4e81;1496141489;Badge;4168a821d4e81
592d4a6be4b0432d19c11c7b;FR*SOD*S*BELI*8*1*_*_;FR*SOD*E*BELI*8*1*3*_;FR*SOD*X*BELI*8*1*3*6;1496140341;4ac809aab4880;1496143466;Badge;4ac809aab4880
592d477ce4b0432d19c10de5;FR*SOD*S*BELI*16*1*_*_;FR*SOD*E*BELI*16*1*3*_;FR*SOD*X*BELI*16*1*3*4;1496139604;4d307d21a4e84;1496143016;Badge;4d307d21a4e84
592d41ece4b0432d19c0f369;FR*SOD*S*BELI*57*1*_*_;FR*SOD*E*BELI*57*1*1*_;FR*SOD*X*BELI*57*1*1*4;1496138190;49295d21a4e80;1496141625;Badge;49295d21a4e80
592d4177e4b0432d19c0efea;FR*SOD*S*BELI*18*1*_*_;FR*SOD*E*BELI*18*1*3*_;FR*SOD*X*BELI*18*1*3*3;1496138083;4168a821d4e81;1496138126;Badge;4168a821d4e81
592d4111e4b0432d19c0eceb;FR*SOD*S*BELI*18*1*_*_;FR*SOD*E*BELI*18*1*3*_;FR*SOD*X*BELI*18*1*3*3;1496137980;4168a821d4e81;1496138037;Badge;4168a821d4e81
592d40b6e4b0432d19c0ea7d;FR*SOD*S*BELI*57*1*_*_;FR*SOD*E*BELI*57*1*3*_;FR*SOD*X*BELI*57*1*3*4;1496137881;4b687821d4e80;1496138273;Badge;4b687821d4e80
592d3f20e4b0432d19c0e320;FR*SOD*S*BELI*18*1*_*_;FR*SOD*E*BELI*18*1*3*_;FR*SOD*X*BELI*18*1*3*3;1496137460;4168a821d4e81;1496137958;Badge;4168a821d4e81
592d3d04e4b0432d19c0d409;FR*SOD*S*BELI*24*1*_*_;FR*SOD*E*BELI*24*1*1*_;FR*SOD*X*BELI*24*1*1*4;1496136932;4c12d7aaa4880;1496138509;End Of Charge;
592d3b96e4b0432d19c0cd26;FR*SOD*S*BELI*17*1*_*_;FR*SOD*E*BELI*17*1*1*_;FR*SOD*X*BELI*17*1*1*3;1496136547;478ab921d4e80;1496140136;Badge;478ab921d4e80
592d3b08e4b0432d19c0ca51;FR*SOD*S*BELI*42*1*_*_;FR*SOD*E*BELI*42*1*1*_;FR*SOD*X*BELI*42*1*1*4;1496136438;4ba4a9aab4880;1496139713;Cable Unlock;
592d3ad7e4b0432d19c0c935;FR*SOD*S*BELI*18*1*_*_;FR*SOD*E*BELI*18*1*1*_;FR*SOD*X*BELI*18*1*1*1;1496136356;4168a821d4e81;1496137051;Power Outage;
592d3806e4b0432d19c0b97a;FR*SOD*S*BELI*11*1*_*_;FR*SOD*E*BELI*11*1*1*_;FR*SOD*X*BELI*11*1*1*6;1496135648;4738d821d4e80;1496137235;End Of Charge;
592d379be4b0432d19c0b794;FR*SOD*S*BELI*18*1*_*_;FR*SOD*E*BELI*18*1*3*_;FR*SOD*X*BELI*18*1*3*3;1496135531;4168a821d4e81;1496136066;Badge;4168a821d4e81
592d364fe4b0432d19c0b014;FR*SOD*S*BELI*24*1*_*_;FR*SOD*E*BELI*24*1*1*_;FR*SOD*X*BELI*24*1*1*4;1496135224;43ab27aaa4880;1496135993;Badge;43ab27aaa4880
592d3524e4b0432d19c0aa88;FR*SOD*S*BELI*28*1*_*_;FR*SOD*E*BELI*28*1*1*_;FR*SOD*X*BELI*28*1*1*4;1496134912;430d6821d4e80;1496137257;End Of Charge;
592d321be4b0432d19c09d67;FR*SOD*S*BELI*1*1*_*_;FR*SOD*E*BELI*1*1*1*_;FR*SOD*X*BELI*1*1*1*6;1496134130;4e4b5921d4e80;1496135714;Badge;4e4b5921d4e80
592d3065e4b0432d19c095af;FR*SOD*S*BELI*8*1*_*_;FR*SOD*E*BELI*8*1*3*_;FR*SOD*X*BELI*8*1*3*6;1496133690;42b837aaa4880;1496136579;End Of Charge;
592d285fe4b0432d19c06b98;FR*SOD*S*BELI*5*1*_*_;FR*SOD*E*BELI*5*1*1*_;FR*SOD*X*BELI*5*1*1*5;1496131652;41d837aaa4880;1496133161;End Of Charge;
592d24b8e4b0432d19c05a4f;FR*SOD*S*BELI*21*1*_*_;FR*SOD*E*BELI*21*1*1*_;FR*SOD*X*BELI*21*1*1*2;1496130714;47aae821d4e80;1496132107;Badge;47aae821d4e80
592d1bb6e4b0432d19c030ac;FR*SOD*S*BELI*57*1*_*_;FR*SOD*E*BELI*57*1*3*_;FR*SOD*X*BELI*57*1*3*4;1496128415;41989821d4e80;1496128514;Badge;41989821d4e80
592d18e8e4b0432d19c02590;FR*SOD*S*BELI*15*1*_*_;FR*SOD*E*BELI*15*1*1*_;FR*SOD*X*BELI*15*1*1*4;1496127683;43ac7821d4e80;1496129608;Badge;43ac7821d4e80
592d1897e4b0432d19c023ea;FR*SOD*S*BELI*15*1*_*_;FR*SOD*E*BELI*15*1*3*_;FR*SOD*X*BELI*15*1*3*5;1496127611;46d957aaa4880;1496133250;End Of Charge;
592d1774e4b0432d19c01e63;FR*SOD*S*BELI*22*1*_*_;FR*SOD*E*BELI*22*1*3*_;FR*SOD*X*BELI*22*1*3*4;1496127320;4bcaa821d4e80;1496129692;Badge;4bcaa821d4e80
592d11b8e4b0432d19bffa9b;FR*SOD*S*BELI*10*1*_*_;FR*SOD*E*BELI*10*1*1*_;FR*SOD*X*BELI*10*1*1*3;1496125846;4d94a9aab4880;1496126097;Badge;4d94a9aab4880
592d10d0e4b0432d19bff656;FR*SOD*S*BELI*10*1*_*_;FR*SOD*E*BELI*10*1*3*_;FR*SOD*X*BELI*10*1*3*2;1496125593;4d94a9aab4880;1496125656;Badge;4d94a9aab4880
592d106de4b0432d19bfe91a;FR*SOD*S*BELI*20*1*_*_;FR*SOD*E*BELI*20*1*1*_;FR*SOD*X*BELI*20*1*1*6;1496125521;4c4f99aab4880;1496126548;End Of Charge;
592d1017e4b0432d19bfe822;FR*SOD*S*BELI*10*1*_*_;FR*SOD*E*BELI*10*1*3*_;FR*SOD*X*BELI*10*1*3*2;1496125429;4d94a9aab4880;1496125547;Badge;4d94a9aab4880
592d0eeee4b0432d19bfe16f;FR*SOD*S*BELI*42*1*_*_;FR*SOD*E*BELI*42*1*1*_;FR*SOD*X*BELI*42*1*1*4;1496125141;44db07aaa4880;1496127775;Badge;44db07aaa4880
592d0c8fe4b0432d19bfd7fc;FR*SOD*S*BELI*5*1*_*_;FR*SOD*E*BELI*5*1*3*_;FR*SOD*X*BELI*5*1*3*3;1496124511;4f0e69aab4880;1496127945;Badge;4f0e69aab4880
592d0c16e4b0432d19bfd5d1;FR*SOD*S*BELI*59*1*_*_;FR*SOD*E*BELI*59*1*2*_;FR*SOD*X*BELI*59*1*2*1;1496124415;47dd3d21a4e80;1496127894;Badge;47dd3d21a4e80
592d07fde4b0432d19bfc1e5;FR*SOD*S*BELI*10*1*_*_;FR*SOD*E*BELI*10*1*3*_;FR*SOD*X*BELI*10*1*3*2;1496123360;4d94a9aab4880;1496123549;Badge;4d94a9aab4880
592d07a3e4b0432d19bfc094;FR*SOD*S*BELI*10*1*_*_;FR*SOD*E*BELI*10*1*3*_;FR*SOD*X*BELI*10*1*3*2;1496123272;4d94a9aab4880;1496123345;Badge;4d94a9aab4880
592d0447e4b0432d19bfb1ad;FR*SOD*S*BELI*22*1*_*_;FR*SOD*E*BELI*22*1*1*_;FR*SOD*X*BELI*22*1*1*4;1496122403;435d1821d4e80;1496125069;Badge;435d1821d4e80
592d03e6e4b0432d19bfafc3;FR*SOD*S*BELI*6*1*_*_;FR*SOD*E*BELI*6*1*3*_;FR*SOD*X*BELI*6*1*3*1;1496122316;40da4821d4e80;1496124016;Badge;40da4821d4e80
592d03a5e4b0432d19bfaeff;FR*SOD*S*BELI*15*1*_*_;FR*SOD*E*BELI*15*1*1*_;FR*SOD*X*BELI*15*1*1*4;1496122224;416c8821d4e80;1496123833;Badge;416c8821d4e80
592cf812e4b0432d19bf8028;FR*SOD*S*BELI*47*1*_*_;FR*SOD*E*BELI*47*1*3*_;FR*SOD*X*BELI*47*1*3*2;1496119212;417c4d21a4e80;1496120799;Badge;417c4d21a4e80
592cf443e4b0432d19bf7684;FR*SOD*S*BELI*7*1*_*_;FR*SOD*E*BELI*7*1*3*_;FR*SOD*X*BELI*7*1*3*6;1496118310;4fa87821d4e80;1496120594;Badge;4fa87821d4e80
592cecd9e4b0432d19bf679b;FR*SOD*S*BELI*2*1*_*_;FR*SOD*E*BELI*2*1*1*_;FR*SOD*X*BELI*2*1*1*4;1496116422;49db0821d4e80;1496117074;End Of Charge;
