"Start","End","Day","Weekend","Arrival","Charge.Duration","Park.Duration","Energy"
2020-03-01 18:54:00,2020-03-01 18:56:00,"Sunday",1,18.9,1.98333333333333,2.36666666666667,0.176
2020-03-01 18:57:00,2020-03-01 20:50:00,"Sunday",1,18.95,113.383333333333,113.483333333333,11.416
2020-03-01 20:57:00,2020-03-01 23:44:00,"Sunday",1,20.95,166.683333333333,167,9.766
2020-03-01 22:55:00,2020-03-02 00:15:00,"Sunday",1,22.92,78.9,79.5166666666667,5.708
2020-03-02 00:00:00,2020-03-02 03:07:00,"Monday",0,0,187.433333333333,187.683333333333,10.196
2020-03-02 01:31:00,2020-03-02 02:49:00,"Monday",0,1.52,77.6666666666667,78.2166666666667,7.918
2020-03-02 01:52:00,2020-03-02 03:24:00,"Monday",0,1.87,91.7,91.7666666666667,9.37
2020-03-02 15:26:00,2020-03-02 17:36:00,"Monday",0,15.43,129.833333333333,130.1,6.93
2020-03-02 15:31:00,2020-03-02 17:38:00,"Monday",0,15.52,89.6666666666667,127.6,4.56
2020-03-02 16:15:00,2020-03-02 20:41:00,"Monday",0,16.25,124.383333333333,266.15,6.42
2020-03-02 16:25:00,2020-03-02 19:43:00,"Monday",0,16.42,197.516666666667,197.716666666667,20.309
2020-03-02 16:25:00,2020-03-02 16:35:00,"Monday",0,16.42,10.2,10.3333333333333,0.553
2020-03-02 16:43:00,2020-03-02 18:39:00,"Monday",0,16.72,116.466666666667,116.633333333333,6.855
2020-03-02 16:44:00,2020-03-02 17:33:00,"Monday",0,16.73,46.9833333333333,48.35,1.765
2020-03-02 17:32:00,2020-03-02 19:20:00,"Monday",0,17.53,107.916666666667,108.266666666667,5.935
2020-03-02 18:22:00,2020-03-02 22:43:00,"Monday",0,18.37,244.95,261.383333333333,12.263
2020-03-02 18:47:00,2020-03-02 19:43:00,"Monday",0,18.78,56.5,56.5666666666667,5.995
2020-03-02 20:46:00,2020-03-02 21:39:00,"Monday",0,20.77,53.0166666666667,53.25,3.255
2020-03-02 20:48:00,2020-03-02 22:30:00,"Monday",0,20.8,62,101.816666666667,3.199
2020-03-02 21:01:00,2020-03-02 22:12:00,"Monday",0,21.02,70.5,71.85,8.317
2020-03-02 22:59:00,2020-03-03 17:00:00,"Monday",0,22.98,185.966666666667,1081.2,10.559
2020-03-02 23:13:00,2020-03-03 00:21:00,"Monday",0,23.22,67.8833333333333,68.0833333333333,5.908
2020-03-02 23:26:00,2020-03-03 17:19:00,"Monday",0,23.43,71.8,1073.81666666667,3.755
2020-03-02 23:53:00,2020-03-03 00:44:00,"Monday",0,23.88,51.1166666666667,51.3666666666667,4.142
2020-03-02 23:57:00,2020-03-03 01:00:00,"Monday",0,23.95,62.4666666666667,62.7166666666667,6.712
2020-03-03 00:31:00,2020-03-03 03:32:00,"Tuesday",0,0.52,58.25,181.633333333333,2.531
2020-03-03 01:53:00,2020-03-03 04:18:00,"Tuesday",0,1.88,144,144.266666666667,14.012
2020-03-03 01:53:00,2020-03-03 02:25:00,"Tuesday",0,1.88,31.95,32.5833333333333,1.775
2020-03-03 01:55:00,2020-03-03 04:28:00,"Tuesday",0,1.92,153.116666666667,153.45,11.2
2020-03-03 02:16:00,2020-03-03 13:55:00,"Tuesday",0,2.27,342.283333333333,699.283333333333,29.258
2020-03-03 02:53:00,2020-03-03 04:10:00,"Tuesday",0,2.88,77.25,77.4833333333333,4.024
2020-03-03 03:20:00,2020-03-03 03:37:00,"Tuesday",0,3.33,16.8166666666667,17.0833333333333,0.965
2020-03-03 04:21:00,2020-03-03 05:09:00,"Tuesday",0,4.35,48.3833333333333,48.7166666666667,4.945
2020-03-03 13:28:00,2020-03-03 14:31:00,"Tuesday",0,13.47,63.2333333333333,63.4666666666667,4.557
2020-03-03 13:34:00,2020-03-03 14:52:00,"Tuesday",0,13.57,78.05,78.2833333333333,4.385
2020-03-03 15:18:00,2020-03-03 17:39:00,"Tuesday",0,15.3,125.55,140.816666666667,6.532
2020-03-03 15:21:00,2020-03-03 20:46:00,"Tuesday",0,15.35,125.533333333333,324.95,6.28
2020-03-03 15:21:00,2020-03-03 20:00:00,"Tuesday",0,15.35,206.316666666667,278.766666666667,10.676
2020-03-03 15:44:00,2020-03-03 20:57:00,"Tuesday",0,15.73,313.2,313.383333333333,32.502
2020-03-03 15:56:00,2020-03-03 20:10:00,"Tuesday",0,15.93,153.016666666667,253.683333333333,7.026
2020-03-03 16:04:00,2020-03-03 17:06:00,"Tuesday",0,16.07,62.1666666666667,62.45,6.852
2020-03-03 16:36:00,2020-03-03 22:47:00,"Tuesday",0,16.6,236.016666666667,371.283333333333,21.331
2020-03-03 16:43:00,2020-03-03 18:49:00,"Tuesday",0,16.72,126.2,126.4,6.598
2020-03-03 16:57:00,2020-03-03 21:11:00,"Tuesday",0,16.95,189.733333333333,254.483333333333,19.266
2020-03-03 18:21:00,2020-03-03 20:21:00,"Tuesday",0,18.35,73.5,120.533333333333,2.256
2020-03-03 18:27:00,2020-03-03 18:52:00,"Tuesday",0,18.45,24.25,24.5666666666667,1.304
2020-03-03 18:35:00,2020-03-04 01:03:00,"Tuesday",0,18.58,387.8,388.016666666667,6.699
2020-03-03 18:59:00,2020-03-03 22:59:00,"Tuesday",0,18.98,122.5,239.95,6.035
2020-03-03 19:18:00,2020-03-03 21:24:00,"Tuesday",0,19.3,125.383333333333,125.75,12.817
2020-03-03 19:32:00,2020-03-04 17:43:00,"Tuesday",0,19.53,26.7666666666667,1330.91666666667,1.275
2020-03-03 20:15:00,2020-03-04 18:05:00,"Tuesday",0,20.25,102.6,1309.95,5.949
2020-03-03 22:39:00,2020-03-03 23:14:00,"Tuesday",0,22.65,34.8833333333333,35.0666666666667,3.561
2020-03-03 22:41:00,2020-03-03 23:28:00,"Tuesday",0,22.68,46.9333333333333,47.2,2.804
2020-03-03 22:54:00,2020-03-03 23:35:00,"Tuesday",0,22.9,40.4833333333333,40.7,3.967
2020-03-03 23:06:00,2020-03-04 00:31:00,"Tuesday",0,23.1,82.4333333333333,85.0333333333333,5.158
2020-03-03 23:13:00,2020-03-03 23:50:00,"Tuesday",0,23.22,36.6333333333333,37.0666666666667,3.742
2020-03-03 23:38:00,2020-03-04 01:05:00,"Tuesday",0,23.63,86.7,86.8166666666667,9.474
2020-03-03 23:54:00,2020-03-04 02:00:00,"Tuesday",0,23.9,125.516666666667,126.166666666667,10.019
2020-03-04 00:41:00,2020-03-04 01:41:00,"Wednesday",0,0.68,59.6,59.75,6.222
2020-03-04 01:10:00,2020-03-04 02:08:00,"Wednesday",0,1.17,58.2166666666667,58.3166666666667,5.79
2020-03-04 04:24:00,2020-03-04 06:25:00,"Wednesday",0,4.4,120.266666666667,120.4,10.863
2020-03-04 12:30:00,2020-03-04 17:41:00,"Wednesday",0,12.5,239.866666666667,310.816666666667,12.065
2020-03-04 14:25:00,2020-03-04 17:13:00,"Wednesday",0,14.42,168.616666666667,168.816666666667,12.451
2020-03-04 14:25:00,2020-03-04 17:12:00,"Wednesday",0,14.42,128.383333333333,167.35,5.715
2020-03-04 15:50:00,2020-03-04 17:52:00,"Wednesday",0,15.83,121.683333333333,121.883333333333,7.424
2020-03-04 16:04:00,2020-03-04 17:03:00,"Wednesday",0,16.07,59.05,59.3666666666667,3.759
2020-03-04 16:15:00,2020-03-04 18:15:00,"Wednesday",0,16.25,120.483333333333,120.8,6.436
2020-03-04 17:24:00,2020-03-04 19:34:00,"Wednesday",0,17.4,129.866666666667,130,10.268
2020-03-04 18:18:00,2020-03-04 19:07:00,"Wednesday",0,18.3,29.5666666666667,48.8333333333333,1.321
2020-03-04 18:24:00,2020-03-04 20:46:00,"Wednesday",0,18.4,133.716666666667,141.066666666667,7.791
2020-03-04 18:25:00,2020-03-04 21:51:00,"Wednesday",0,18.42,205.383333333333,205.833333333333,11.672
2020-03-04 19:21:00,2020-03-04 22:50:00,"Wednesday",0,19.35,48,209.016666666667,1.787
2020-03-04 19:22:00,2020-03-05 16:58:00,"Wednesday",0,19.37,20.1833333333333,1295.78333333333,0.715
2020-03-04 19:52:00,2020-03-04 21:25:00,"Wednesday",0,19.87,92.45,92.7666666666667,5.158
2020-03-04 19:57:00,2020-03-05 14:33:00,"Wednesday",0,19.95,226,1115.71666666667,8.795
2020-03-04 20:24:00,2020-03-04 21:42:00,"Wednesday",0,20.4,0.366666666666667,78.55,0.024
2020-03-04 20:39:00,2020-03-04 22:43:00,"Wednesday",0,20.65,123.116666666667,123.45,12.623
2020-03-04 20:55:00,2020-03-05 00:37:00,"Wednesday",0,20.92,17.85,221.933333333333,0.882
2020-03-04 21:23:00,2020-03-05 00:25:00,"Wednesday",0,21.38,163.2,182.066666666667,16.908
2020-03-04 21:55:00,2020-03-04 23:37:00,"Wednesday",0,21.92,101.566666666667,102.083333333333,9.418
2020-03-04 22:46:00,2020-03-05 00:20:00,"Wednesday",0,22.77,94.5666666666667,94.65,8.376
2020-03-04 23:38:00,2020-03-05 01:15:00,"Wednesday",0,23.63,97.2666666666667,97.45,10.038
2020-03-05 00:09:00,2020-03-05 01:22:00,"Thursday",0,0.15,72.8333333333333,73.1333333333333,3.998
2020-03-05 01:09:00,2020-03-05 01:57:00,"Thursday",0,1.15,47.5,47.7666666666667,2.735
2020-03-05 01:58:00,2020-03-05 03:36:00,"Thursday",0,1.97,97.25,97.4333333333333,6.329
2020-03-05 13:25:00,2020-03-05 14:05:00,"Thursday",0,13.42,39.4,39.6,4.09
2020-03-05 13:53:00,2020-03-05 15:55:00,"Thursday",0,13.88,104.716666666667,121.85,5.833
2020-03-05 14:32:00,2020-03-05 14:51:00,"Thursday",0,14.53,18.65,18.9166666666667,1.032
2020-03-05 15:19:00,2020-03-05 18:51:00,"Thursday",0,15.32,212.183333333333,212.4,13.617
2020-03-05 15:54:00,2020-03-05 16:32:00,"Thursday",0,15.9,38.35,38.45,3.79
2020-03-05 16:01:00,2020-03-05 18:22:00,"Thursday",0,16.02,90.5,141.416666666667,3.241
2020-03-05 16:24:00,2020-03-05 18:11:00,"Thursday",0,16.4,59.45,107.6,3.086
2020-03-05 16:33:00,2020-03-05 19:49:00,"Thursday",0,16.55,195.916666666667,196.383333333333,7.97
2020-03-05 16:48:00,2020-03-05 19:36:00,"Thursday",0,16.8,168.016666666667,168.55,15.709
2020-03-05 16:55:00,2020-03-05 18:02:00,"Thursday",0,16.92,66.3833333333333,66.8666666666667,6.679
2020-03-05 17:21:00,2020-03-05 19:21:00,"Thursday",0,17.35,119.166666666667,119.266666666667,12.448
2020-03-05 17:38:00,2020-03-05 18:09:00,"Thursday",0,17.63,31.0166666666667,31.3833333333333,1.927
2020-03-05 17:46:00,2020-03-05 19:04:00,"Thursday",0,17.77,77.7166666666667,77.95,7.851
2020-03-05 18:22:00,2020-03-05 19:44:00,"Thursday",0,18.37,82.0833333333333,82.4666666666667,5.103
2020-03-05 18:35:00,2020-03-05 22:02:00,"Thursday",0,18.58,206.066666666667,206.866666666667,20.548
2020-03-05 18:39:00,2020-03-05 20:10:00,"Thursday",0,18.65,90.5833333333333,90.9,9.665
2020-03-05 18:43:00,2020-03-05 21:15:00,"Thursday",0,18.72,151.283333333333,151.583333333333,15.506
2020-03-05 20:06:00,2020-03-05 20:19:00,"Thursday",0,20.1,12.8,13.15,0.795
2020-03-05 20:11:00,2020-03-06 00:43:00,"Thursday",0,20.18,237.333333333333,271.683333333333,11.873
2020-03-05 20:33:00,2020-03-05 22:16:00,"Thursday",0,20.55,65.6333333333333,103.1,3.783
2020-03-05 21:57:00,2020-03-06 00:08:00,"Thursday",0,21.95,66.1166666666667,131.733333333333,3.335
2020-03-05 22:57:00,2020-03-06 00:03:00,"Thursday",0,22.95,65.3833333333333,65.6666666666667,6.959
2020-03-06 01:06:00,2020-03-06 03:10:00,"Friday",0,1.1,124.733333333333,124.966666666667,13.226
2020-03-06 01:12:00,2020-03-06 01:59:00,"Friday",0,1.2,46.5,46.8166666666667,4.955
2020-03-06 01:21:00,2020-03-06 03:53:00,"Friday",0,1.35,121.85,151.95,6.073
2020-03-06 02:06:00,2020-03-06 03:40:00,"Friday",0,2.1,94.1,94.2833333333333,6.818
2020-03-06 02:54:00,2020-03-06 04:20:00,"Friday",0,2.9,85.5166666666667,85.7166666666667,7.751
2020-03-06 03:02:00,2020-03-06 04:19:00,"Friday",0,3.03,76.2666666666667,77.3333333333333,1.635
2020-03-06 03:50:00,2020-03-06 05:17:00,"Friday",0,3.83,84.3833333333333,86.7166666666667,8.416
2020-03-06 15:08:00,2020-03-06 21:26:00,"Friday",0,15.13,331.666666666667,378.05,17.911
2020-03-06 15:44:00,2020-03-06 21:06:00,"Friday",0,15.73,320.466666666667,321.233333333333,21.869
2020-03-06 15:54:00,2020-03-06 17:17:00,"Friday",0,15.9,65.0166666666667,83.05,3.103
2020-03-06 16:27:00,2020-03-06 18:41:00,"Friday",0,16.45,131.75,134.133333333333,15.627
2020-03-06 18:13:00,2020-03-06 20:19:00,"Friday",0,18.22,126.05,126.366666666667,12.616
2020-03-06 18:37:00,2020-03-06 20:25:00,"Friday",0,18.62,108.066666666667,108.633333333333,10.844
2020-03-06 18:54:00,2020-03-06 21:22:00,"Friday",0,18.9,147.716666666667,147.983333333333,15.067
2020-03-06 19:05:00,2020-03-06 20:01:00,"Friday",0,19.08,56.4333333333333,56.5666666666667,3.146
2020-03-06 19:11:00,2020-03-06 20:44:00,"Friday",0,19.18,92.8166666666667,93.1833333333333,4.765
2020-03-06 20:28:00,2020-03-06 21:57:00,"Friday",0,20.47,88.1333333333333,88.3666666666667,9.286
2020-03-06 20:56:00,2020-03-06 22:19:00,"Friday",0,20.93,82.1833333333333,82.45,4.299
2020-03-06 21:29:00,2020-03-06 23:28:00,"Friday",0,21.48,98.7333333333333,119.1,4.842
2020-03-06 22:21:00,2020-03-07 01:16:00,"Friday",0,22.35,109.383333333333,174.95,6.229
2020-03-06 23:21:00,2020-03-06 23:41:00,"Friday",0,23.35,19.3833333333333,19.6333333333333,1.965
2020-03-06 23:40:00,2020-03-07 01:42:00,"Friday",0,23.67,121.233333333333,121.783333333333,8.765
2020-03-06 23:44:00,2020-03-07 01:17:00,"Friday",0,23.73,92.2,92.55,9.593
2020-03-07 00:14:00,2020-03-07 00:55:00,"Saturday",1,0.23,40.3,40.7666666666667,3.399
2020-03-07 01:07:00,2020-03-07 03:24:00,"Saturday",1,1.12,123.433333333333,136.816666666667,7.138
2020-03-07 01:33:00,2020-03-07 04:07:00,"Saturday",1,1.55,153.35,153.566666666667,15.47
2020-03-07 02:17:00,2020-03-07 04:46:00,"Saturday",1,2.28,149.1,149.35,15.287
2020-03-07 03:14:00,2020-03-07 06:14:00,"Saturday",1,3.23,99.0333333333333,180,5.136
2020-03-07 16:36:00,2020-03-07 17:46:00,"Saturday",1,16.6,70.4166666666667,70.5666666666667,0.314
2020-03-07 16:49:00,2020-03-07 18:51:00,"Saturday",1,16.82,122.333333333333,122.883333333333,12.09
2020-03-07 16:59:00,2020-03-07 18:15:00,"Saturday",1,16.98,76.15,76.3833333333333,6.327
2020-03-07 17:14:00,2020-03-07 19:38:00,"Saturday",1,17.23,143.433333333333,143.783333333333,13.82
2020-03-07 17:59:00,2020-03-07 19:18:00,"Saturday",1,17.98,78.1,78.3166666666667,8.134
2020-03-07 18:51:00,2020-03-07 21:31:00,"Saturday",1,18.85,160.4,160.5,15.772
2020-03-07 19:20:00,2020-03-07 21:19:00,"Saturday",1,19.33,105.75,118.9,4.134
2020-03-07 19:37:00,2020-03-07 23:38:00,"Saturday",1,19.62,42.4333333333333,240.983333333333,2.051
2020-03-07 20:02:00,2020-03-07 20:56:00,"Saturday",1,20.03,53.6666666666667,53.9,3.045
2020-03-07 20:11:00,2020-03-07 22:11:00,"Saturday",1,20.18,117,119.2,12.269
2020-03-07 21:01:00,2020-03-07 23:15:00,"Saturday",1,21.02,132.616666666667,133.683333333333,14.165
2020-03-07 21:32:00,2020-03-08 01:39:00,"Saturday",1,21.53,247.55,247.933333333333,8.568
2020-03-07 21:37:00,2020-03-07 22:01:00,"Saturday",1,21.62,23.6833333333333,24.3666666666667,1.272
2020-03-07 22:07:00,2020-03-07 23:54:00,"Saturday",1,22.12,105.15,106.8,10.413
2020-03-07 22:49:00,2020-03-07 23:56:00,"Saturday",1,22.82,67.4666666666667,67.7333333333333,4.997
2020-03-07 23:24:00,2020-03-08 00:18:00,"Saturday",1,23.4,53.3333333333333,53.6833333333333,5.349
2020-03-07 23:33:00,2020-03-08 03:26:00,"Saturday",1,23.55,233.55,233.783333333333,25.653
2020-03-07 23:42:00,2020-03-08 00:39:00,"Saturday",1,23.7,55.1166666666667,56.9333333333333,5.203
2020-03-08 01:18:00,2020-03-08 01:46:00,"Sunday",1,1.3,26.9333333333333,27.25,1.921
2020-03-08 01:28:00,2020-03-08 05:02:00,"Sunday",1,1.47,213.216666666667,213.683333333333,9.047
2020-03-08 03:03:00,2020-03-08 05:47:00,"Sunday",1,3.05,162.966666666667,163.8,2.861
2020-03-08 03:13:00,2020-03-08 05:31:00,"Sunday",1,3.22,10.5166666666667,138.85,0.875
2020-03-08 13:53:00,2020-03-08 14:46:00,"Sunday",1,13.88,52.5833333333333,53.0666666666667,5.456
2020-03-08 15:06:00,2020-03-08 18:03:00,"Sunday",1,15.1,144.033333333333,177.383333333333,8.36
2020-03-08 15:13:00,2020-03-08 19:16:00,"Sunday",1,15.22,200.866666666667,242.733333333333,19.707
2020-03-08 16:35:00,2020-03-08 18:36:00,"Sunday",1,16.58,120.55,120.866666666667,12.542
2020-03-08 17:17:00,2020-03-08 18:54:00,"Sunday",1,17.28,96.85,97.2333333333333,1.448
2020-03-08 17:52:00,2020-03-08 18:57:00,"Sunday",1,17.87,64.5666666666667,65.0166666666667,7.587
2020-03-08 17:57:00,2020-03-08 19:04:00,"Sunday",1,17.95,66.9833333333333,67.6333333333333,6.845
2020-03-08 18:59:00,2020-03-08 19:58:00,"Sunday",1,18.98,58.4666666666667,58.6333333333333,6.037
2020-03-08 19:20:00,2020-03-08 21:38:00,"Sunday",1,19.33,137.616666666667,137.966666666667,8.025
2020-03-08 20:34:00,2020-03-08 23:02:00,"Sunday",1,20.57,147.866666666667,148.133333333333,15.569
2020-03-08 20:43:00,2020-03-08 22:15:00,"Sunday",1,20.72,91.4833333333333,91.8166666666667,8.805
2020-03-08 21:10:00,2020-03-09 02:06:00,"Sunday",1,21.17,142.666666666667,296.166666666667,8.027
2020-03-08 21:11:00,2020-03-08 21:38:00,"Sunday",1,21.18,27.0166666666667,27.6166666666667,3.057
2020-03-08 21:34:00,2020-03-08 22:39:00,"Sunday",1,21.57,65.6166666666667,65.8833333333333,3.594
2020-03-08 22:15:00,2020-03-08 23:27:00,"Sunday",1,22.25,72.1166666666667,72.2166666666667,4.17
2020-03-08 22:43:00,2020-03-09 05:25:00,"Sunday",1,22.72,4.65,401.65,0.291
2020-03-08 23:07:00,2020-03-09 00:49:00,"Sunday",1,23.12,101.583333333333,101.8,10.653
2020-03-08 23:36:00,2020-03-08 23:55:00,"Sunday",1,23.6,19.1333333333333,19.4666666666667,0.896
2020-03-09 00:45:00,2020-03-09 01:39:00,"Monday",0,0.75,53.6166666666667,53.85,5.494
2020-03-09 02:22:00,2020-03-09 03:51:00,"Monday",0,2.37,79.6333333333333,88.95,4.077
2020-03-09 11:29:00,2020-03-09 17:34:00,"Monday",0,11.48,242.333333333333,365.65,12.216
2020-03-09 12:42:00,2020-03-09 13:55:00,"Monday",0,12.7,72.7833333333333,73.1,4.075
2020-03-09 13:23:00,2020-03-09 16:02:00,"Monday",0,13.38,159,159.166666666667,13.131
2020-03-09 14:01:00,2020-03-09 17:18:00,"Monday",0,14.02,164.316666666667,197.033333333333,8.483
2020-03-09 14:12:00,2020-03-09 15:35:00,"Monday",0,14.2,83.0166666666667,83.4833333333333,4.757
2020-03-09 15:52:00,2020-03-09 21:07:00,"Monday",0,15.87,312.216666666667,315.133333333333,30.56
2020-03-09 16:10:00,2020-03-09 20:05:00,"Monday",0,16.17,218.8,235.266666666667,6.089
2020-03-09 16:15:00,2020-03-09 19:53:00,"Monday",0,16.25,217.666666666667,217.783333333333,13.34
2020-03-09 16:38:00,2020-03-09 17:40:00,"Monday",0,16.63,61.6333333333333,61.7666666666667,6.323
2020-03-09 16:40:00,2020-03-09 20:42:00,"Monday",0,16.67,241.7,241.966666666667,25.173
2020-03-09 17:06:00,2020-03-09 21:33:00,"Monday",0,17.1,207.983333333333,266.8,13.274
2020-03-09 18:00:00,2020-03-09 19:13:00,"Monday",0,18,72.6,72.8333333333333,4.489
2020-03-09 18:33:00,2020-03-09 20:51:00,"Monday",0,18.55,138.05,138.283333333333,14.199
2020-03-09 19:08:00,2020-03-09 19:33:00,"Monday",0,19.13,24.5333333333333,24.8666666666667,2.825
2020-03-09 21:44:00,2020-03-09 23:21:00,"Monday",0,21.73,96.1666666666667,96.45,8.651
2020-03-09 21:45:00,2020-03-09 22:48:00,"Monday",0,21.75,63.7166666666667,63.8666666666667,6.902
2020-03-09 22:42:00,2020-03-09 23:47:00,"Monday",0,22.7,63.8833333333333,64.1833333333333,5.108
2020-03-09 22:45:00,2020-03-09 23:04:00,"Monday",0,22.75,18.2,18.5,1.13
2020-03-09 22:56:00,2020-03-10 00:05:00,"Monday",0,22.93,68.55,69.1333333333333,7.389
2020-03-09 23:21:00,2020-03-10 01:00:00,"Monday",0,23.35,99.3666666666667,99.6166666666667,6.232
2020-03-09 23:59:00,2020-03-10 02:10:00,"Monday",0,23.98,130.416666666667,130.7,13.634
2020-03-10 00:13:00,2020-03-10 02:04:00,"Tuesday",0,0.22,110.983333333333,111.066666666667,11.04
2020-03-10 00:34:00,2020-03-10 02:59:00,"Tuesday",0,0.57,121.433333333333,144.966666666667,7.608
2020-03-10 12:23:00,2020-03-10 15:52:00,"Tuesday",0,12.38,209.05,209.3,10.784
2020-03-10 12:34:00,2020-03-10 13:52:00,"Tuesday",0,12.57,77.4333333333333,77.75,4.341
2020-03-10 13:03:00,2020-03-10 13:52:00,"Tuesday",0,13.05,48.3166666666667,48.65,4.896
2020-03-10 13:51:00,2020-03-10 18:40:00,"Tuesday",0,13.85,105.316666666667,289.016666666667,4.983
2020-03-10 14:09:00,2020-03-10 15:25:00,"Tuesday",0,14.15,76.5,76.6333333333333,4.347
2020-03-10 14:28:00,2020-03-10 17:31:00,"Tuesday",0,14.47,75.4166666666667,182.833333333333,4.026
2020-03-10 15:10:00,2020-03-10 16:20:00,"Tuesday",0,15.17,69.9166666666667,70.2666666666667,7.702
2020-03-10 15:31:00,2020-03-10 18:15:00,"Tuesday",0,15.52,163.883333333333,164.033333333333,16.372
2020-03-10 16:04:00,2020-03-10 18:19:00,"Tuesday",0,16.07,104.7,134.116666666667,5.968
2020-03-10 16:04:00,2020-03-10 17:45:00,"Tuesday",0,16.07,0.416666666666667,101.466666666667,0.019
2020-03-10 16:09:00,2020-03-10 23:41:00,"Tuesday",0,16.15,451.383333333333,451.6,7.629
2020-03-10 16:49:00,2020-03-10 18:04:00,"Tuesday",0,16.82,74.85,75.2666666666667,4.037
2020-03-10 16:58:00,2020-03-10 20:35:00,"Tuesday",0,16.97,217.116666666667,217.55,19.229
2020-03-10 19:00:00,2020-03-10 20:34:00,"Tuesday",0,19,94.0333333333333,94.2333333333333,5.348
2020-03-10 19:23:00,2020-03-10 21:02:00,"Tuesday",0,19.38,76.55,98.4833333333333,3.328
2020-03-10 19:35:00,2020-03-10 20:21:00,"Tuesday",0,19.58,45.5,45.7666666666667,2.553
2020-03-10 20:21:00,2020-03-10 22:34:00,"Tuesday",0,20.35,132.066666666667,132.716666666667,15.572
2020-03-10 21:03:00,2020-03-10 23:03:00,"Tuesday",0,21.05,119.5,119.65,10.131
2020-03-10 21:14:00,2020-03-10 22:12:00,"Tuesday",0,21.23,57.75,58.3333333333333,3.225
2020-03-10 21:51:00,2020-03-10 23:41:00,"Tuesday",0,21.85,109.533333333333,109.75,11.36
2020-03-10 22:13:00,2020-03-10 23:34:00,"Tuesday",0,22.22,81.0166666666667,81.2833333333333,4.247
2020-03-10 23:23:00,2020-03-11 00:32:00,"Tuesday",0,23.38,68.7333333333333,69.0833333333333,7.047
2020-03-10 23:25:00,2020-03-11 00:43:00,"Tuesday",0,23.42,77.8333333333333,78.05,4.68
2020-03-11 00:40:00,2020-03-11 01:33:00,"Wednesday",0,0.67,52.45,52.8833333333333,5.291
2020-03-11 01:06:00,2020-03-11 01:35:00,"Wednesday",0,1.1,15.9,29,0.32
2020-03-11 01:11:00,2020-03-11 02:40:00,"Wednesday",0,1.18,89.4166666666667,89.7666666666667,4.927
2020-03-11 01:16:00,2020-03-11 05:23:00,"Wednesday",0,1.27,246.65,246.833333333333,25.198
2020-03-11 11:28:00,2020-03-11 17:41:00,"Wednesday",0,11.47,240.6,372.5,12.154
2020-03-11 11:45:00,2020-03-11 15:12:00,"Wednesday",0,11.75,206.4,206.6,16.514
2020-03-11 13:04:00,2020-03-11 14:22:00,"Wednesday",0,13.07,77.3333333333333,77.6166666666667,4.244
2020-03-11 13:13:00,2020-03-11 15:28:00,"Wednesday",0,13.22,134.916666666667,135.283333333333,7.695
2020-03-11 14:34:00,2020-03-11 14:57:00,"Wednesday",0,14.57,22.4666666666667,22.7666666666667,1.273
2020-03-11 16:28:00,2020-03-11 19:00:00,"Wednesday",0,16.47,151.533333333333,152.7,16.282
2020-03-11 17:01:00,2020-03-11 18:00:00,"Wednesday",0,17.02,59.35,59.5666666666667,6.524
2020-03-11 18:07:00,2020-03-12 00:49:00,"Wednesday",0,18.12,290.883333333333,402.083333333333,15.662
2020-03-11 19:18:00,2020-03-12 15:22:00,"Wednesday",0,19.3,46.3166666666667,1204.48333333333,2.425
2020-03-11 19:40:00,2020-03-11 20:59:00,"Wednesday",0,19.67,78.4833333333333,78.9666666666667,8.175
2020-03-11 20:07:00,2020-03-12 00:10:00,"Wednesday",0,20.12,99.7666666666667,242.916666666667,10.721
2020-03-11 21:08:00,2020-03-11 22:01:00,"Wednesday",0,21.13,50.2833333333333,53.2166666666667,2.806
2020-03-11 21:57:00,2020-03-12 00:10:00,"Wednesday",0,21.95,57.6833333333333,133.333333333333,2.801
2020-03-11 22:16:00,2020-03-12 13:19:00,"Wednesday",0,22.27,0.5,903.1,0.045
2020-03-11 22:56:00,2020-03-11 23:47:00,"Wednesday",0,22.93,50.7666666666667,50.9333333333333,5.587
2020-03-11 23:05:00,2020-03-12 00:07:00,"Wednesday",0,23.08,61.7833333333333,61.9666666666667,6.64
2020-03-11 23:35:00,2020-03-12 02:38:00,"Wednesday",0,23.58,180.416666666667,182.25,13.367
2020-03-12 00:10:00,2020-03-12 01:42:00,"Thursday",0,0.17,92.4166666666667,92.65,9.339
2020-03-12 00:22:00,2020-03-12 00:58:00,"Thursday",0,0.37,36.1666666666667,36.35,2.091
2020-03-12 01:08:00,2020-03-12 03:04:00,"Thursday",0,1.13,116.616666666667,116.833333333333,12.054
2020-03-12 12:41:00,2020-03-12 13:55:00,"Thursday",0,12.68,73.55,73.8,4.129
2020-03-12 13:45:00,2020-03-12 14:23:00,"Thursday",0,13.75,37.9333333333333,38.05,3.935
2020-03-12 13:59:00,2020-03-12 14:57:00,"Thursday",0,13.98,56.9666666666667,57.2333333333333,3.228
2020-03-12 14:16:00,2020-03-12 15:43:00,"Thursday",0,14.27,86.5666666666667,87,9.325
2020-03-12 14:30:00,2020-03-12 19:00:00,"Thursday",0,14.5,224.366666666667,269.333333333333,14.435
2020-03-12 15:07:00,2020-03-12 15:44:00,"Thursday",0,15.12,36.5,36.6,3.794
2020-03-12 16:16:00,2020-03-12 18:27:00,"Thursday",0,16.27,130.083333333333,130.616666666667,9.756
