"Start","End","Day","Weekend","Arrival","Park.Duration","Energy"
2018-06-26 14:57:00,2018-06-26 15:03:00,"Tuesday",0,14.95,6,3.441
2018-06-26 15:05:00,2018-06-26 15:25:00,"Tuesday",0,15.08,20,14.538
2018-06-26 15:06:00,2018-06-27 14:38:00,"Tuesday",0,15.1,1412,2.76
2018-06-26 15:07:00,2018-06-27 09:06:00,"Tuesday",0,15.12,1079,3.72
2018-06-26 15:14:00,2018-06-27 07:34:00,"Tuesday",0,15.23,980,7.3
2018-06-26 15:17:00,2018-06-26 15:39:00,"Tuesday",0,15.28,22,5.652
2018-06-26 15:19:00,2018-06-27 09:11:00,"Tuesday",0,15.32,1072,4.1
2018-06-26 15:23:00,2018-06-27 10:45:00,"Tuesday",0,15.38,1162,6.48
2018-06-26 15:24:00,2018-06-27 08:39:00,"Tuesday",0,15.4,1035,7.39
2018-06-26 15:29:00,2018-06-26 15:47:00,"Tuesday",0,15.48,18,8.826
2018-06-26 15:29:00,2018-06-26 15:45:00,"Tuesday",0,15.48,16,9.572
2018-06-26 15:44:00,2018-06-26 15:58:00,"Tuesday",0,15.73,14,5.87
2018-06-26 15:47:00,2018-06-26 16:02:00,"Tuesday",0,15.78,15,2.626
2018-06-26 15:50:00,2018-06-27 09:41:00,"Tuesday",0,15.83,1071,5.73
2018-06-26 15:51:00,2018-06-26 15:57:00,"Tuesday",0,15.85,6,0.28
2018-06-26 15:52:00,2018-06-27 08:32:00,"Tuesday",0,15.87,1000,5.4
2018-06-26 15:53:00,2018-06-26 16:53:00,"Tuesday",0,15.88,60,14.97
2018-06-26 15:54:00,2018-06-26 16:08:00,"Tuesday",0,15.9,14,7.851
2018-06-26 15:57:00,2018-06-27 10:02:00,"Tuesday",0,15.95,1085,2.68
2018-06-26 15:58:00,2018-06-26 16:13:00,"Tuesday",0,15.97,15,0.9
2018-06-26 16:01:00,2018-06-27 09:54:00,"Tuesday",0,16.02,1073,1.32
2018-06-26 16:07:00,2018-06-26 16:43:00,"Tuesday",0,16.12,36,7.55
2018-06-26 16:11:00,2018-06-26 17:12:00,"Tuesday",0,16.18,61,22.195
2018-06-26 16:23:00,2018-06-27 11:24:00,"Tuesday",0,16.38,1141,6.805
2018-06-26 16:31:00,2018-06-26 16:40:00,"Tuesday",0,16.52,9,5.963
2018-06-26 16:44:00,2018-06-26 17:12:00,"Tuesday",0,16.73,28,9.63
2018-06-26 17:05:00,2018-06-27 06:03:00,"Tuesday",0,17.08,778,22.14
2018-06-26 17:12:00,2018-06-26 17:31:00,"Tuesday",0,17.2,19,13.277
2018-06-26 17:13:00,2018-06-26 17:28:00,"Tuesday",0,17.22,15,5.655
2018-06-26 17:14:00,2018-06-27 07:30:00,"Tuesday",0,17.23,856,12.602
2018-06-26 17:18:00,2018-06-26 17:59:00,"Tuesday",0,17.3,41,19.761
2018-06-26 17:25:00,2018-06-26 17:58:00,"Tuesday",0,17.42,33,9.243
2018-06-26 17:33:00,2018-06-26 18:15:00,"Tuesday",0,17.55,42,13.408
2018-06-26 17:39:00,2018-06-27 10:11:00,"Tuesday",0,17.65,992,3.3
2018-06-26 17:40:00,2018-06-26 18:37:00,"Tuesday",0,17.67,57,23.512
2018-06-26 18:02:00,2018-06-26 18:38:00,"Tuesday",0,18.03,36,11.372
2018-06-26 18:13:00,2018-06-26 18:26:00,"Tuesday",0,18.22,13,5
2018-06-26 18:32:00,2018-06-26 19:32:00,"Tuesday",0,18.53,60,34.055
2018-06-26 18:32:00,2018-06-26 21:30:00,"Tuesday",0,18.53,178,51.608
2018-06-26 19:04:00,2018-06-26 19:24:00,"Tuesday",0,19.07,20,12.77
2018-06-26 19:10:00,2018-06-26 19:46:00,"Tuesday",0,19.17,36,15.997
2018-06-26 19:16:00,2018-06-26 19:23:00,"Tuesday",0,19.27,7,3.56
2018-06-26 19:40:00,2018-06-26 19:51:00,"Tuesday",0,19.67,11,8.155
2018-06-26 20:02:00,2018-06-26 21:40:00,"Tuesday",0,20.03,98,5.98
2018-06-26 20:10:00,2018-06-26 20:37:00,"Tuesday",0,20.17,27,12.686
2018-06-26 20:11:00,2018-06-26 20:25:00,"Tuesday",0,20.18,14,10.9
2018-06-26 20:15:00,2018-06-26 20:36:00,"Tuesday",0,20.25,21,10.616
2018-06-26 21:35:00,2018-06-26 21:47:00,"Tuesday",0,21.58,12,7.11
2018-06-26 21:35:00,2018-06-26 21:49:00,"Tuesday",0,21.58,14,10.566
2018-06-26 22:44:00,2018-06-26 23:20:00,"Tuesday",0,22.73,36,9.06
2018-06-26 23:17:00,2018-06-27 00:16:00,"Tuesday",0,23.28,59,13.078
2018-06-26 23:31:00,2018-06-27 15:10:00,"Tuesday",0,23.52,939,5.38
2018-06-27 00:01:00,2018-06-27 00:12:00,"Wednesday",0,0.02,11,7.98
2018-06-27 00:03:00,2018-06-27 10:45:00,"Wednesday",0,0.05,642,16.25
2018-06-27 00:47:00,2018-06-27 01:16:00,"Wednesday",0,0.78,29,16.516
2018-06-27 00:57:00,2018-06-27 01:22:00,"Wednesday",0,0.95,25,10.24
2018-06-27 01:25:00,2018-06-27 01:56:00,"Wednesday",0,1.42,31,19.456
2018-06-27 01:43:00,2018-06-27 02:15:00,"Wednesday",0,1.72,32,9.19
2018-06-27 02:01:00,2018-06-27 02:14:00,"Wednesday",0,2.02,13,9.55
2018-06-27 02:34:00,2018-06-27 02:57:00,"Wednesday",0,2.57,23,17.891
2018-06-27 04:17:00,2018-06-27 04:35:00,"Wednesday",0,4.28,18,12.02
2018-06-27 04:21:00,2018-06-27 04:56:00,"Wednesday",0,4.35,35,12.214
2018-06-27 04:22:00,2018-06-27 13:12:00,"Wednesday",0,4.37,530,22.02
2018-06-27 06:05:00,2018-06-27 10:33:00,"Wednesday",0,6.08,268,8.826
2018-06-27 06:39:00,2018-06-27 07:34:00,"Wednesday",0,6.65,55,22.887
2018-06-27 06:44:00,2018-06-27 06:56:00,"Wednesday",0,6.73,12,4.754
2018-06-27 07:25:00,2018-06-27 08:00:00,"Wednesday",0,7.42,35,19.41
2018-06-27 07:32:00,2018-06-27 07:56:00,"Wednesday",0,7.53,24,6.183
2018-06-27 07:34:00,2018-06-27 07:46:00,"Wednesday",0,7.57,12,1.67
2018-06-27 07:54:00,2018-06-27 08:06:00,"Wednesday",0,7.9,12,5.439
2018-06-27 08:03:00,2018-06-27 17:34:00,"Wednesday",0,8.05,571,12.68
2018-06-27 08:04:00,2018-06-27 16:09:00,"Wednesday",0,8.07,485,13.27
2018-06-27 08:07:00,2018-06-27 14:03:00,"Wednesday",0,8.12,356,6.49
2018-06-27 08:10:00,2018-06-27 11:46:00,"Wednesday",0,8.17,216,21.375
2018-06-27 08:13:00,2018-06-27 08:31:00,"Wednesday",0,8.22,18,5.117
2018-06-27 08:14:00,2018-06-27 08:45:00,"Wednesday",0,8.23,31,8.714
2018-06-27 08:16:00,2018-06-27 10:50:00,"Wednesday",0,8.27,154,9.35
2018-06-27 08:24:00,2018-06-27 08:50:00,"Wednesday",0,8.4,26,12.169
2018-06-27 08:30:00,2018-06-27 13:06:00,"Wednesday",0,8.5,276,1.891
2018-06-27 08:52:00,2018-06-27 09:15:00,"Wednesday",0,8.87,23,7.856
2018-06-27 08:57:00,2018-06-27 09:30:00,"Wednesday",0,8.95,33,8.967
2018-06-27 09:02:00,2018-06-27 09:13:00,"Wednesday",0,9.03,11,1.958
2018-06-27 09:10:00,2018-06-27 12:54:00,"Wednesday",0,9.17,224,11.91
2018-06-27 09:17:00,2018-06-27 15:44:00,"Wednesday",0,9.28,387,13.29
2018-06-27 09:22:00,2018-06-27 11:08:00,"Wednesday",0,9.37,106,5.387
2018-06-27 09:24:00,2018-06-27 09:48:00,"Wednesday",0,9.4,24,6.544
2018-06-27 09:28:00,2018-06-27 11:52:00,"Wednesday",0,9.47,144,7.261
2018-06-27 09:28:00,2018-06-27 09:56:00,"Wednesday",0,9.47,28,11.037
2018-06-27 09:34:00,2018-06-27 09:54:00,"Wednesday",0,9.57,20,9.15
2018-06-27 09:39:00,2018-06-27 10:08:00,"Wednesday",0,9.65,29,3.03
2018-06-27 09:48:00,2018-06-27 09:50:00,"Wednesday",0,9.8,2,0.645
2018-06-27 09:51:00,2018-06-27 10:11:00,"Wednesday",0,9.85,20,3.017
2018-06-27 10:00:00,2018-06-27 10:56:00,"Wednesday",0,10,56,0.83
2018-06-27 10:02:00,2018-06-27 10:26:00,"Wednesday",0,10.03,24,10.472
2018-06-27 10:06:00,2018-06-27 10:11:00,"Wednesday",0,10.1,5,2.9
2018-06-27 10:20:00,2018-06-27 10:42:00,"Wednesday",0,10.33,22,10.176
2018-06-27 10:21:00,2018-06-27 11:02:00,"Wednesday",0,10.35,41,11.339
2018-06-27 10:39:00,2018-06-27 11:31:00,"Wednesday",0,10.65,52,3.34
2018-06-27 10:42:00,2018-06-27 12:28:00,"Wednesday",0,10.7,106,11.312
2018-06-27 10:45:00,2018-06-27 11:09:00,"Wednesday",0,10.75,24,4.183
2018-06-27 10:49:00,2018-06-27 11:31:00,"Wednesday",0,10.82,42,12.174
2018-06-27 11:01:00,2018-06-27 12:07:00,"Wednesday",0,11.02,66,3.5
2018-06-27 11:14:00,2018-06-27 11:23:00,"Wednesday",0,11.23,9,5.965
2018-06-27 11:16:00,2018-06-27 12:07:00,"Wednesday",0,11.27,51,2.69
2018-06-27 11:20:00,2018-06-27 16:13:00,"Wednesday",0,11.33,293,14.323
2018-06-27 11:21:00,2018-06-27 12:02:00,"Wednesday",0,11.35,41,16.889
2018-06-27 11:21:00,2018-06-27 11:52:00,"Wednesday",0,11.35,31,11.017
2018-06-27 11:26:00,2018-06-27 13:17:00,"Wednesday",0,11.43,111,6.11
2018-06-27 11:27:00,2018-06-27 11:37:00,"Wednesday",0,11.45,10,7.501
2018-06-27 11:36:00,2018-06-27 13:11:00,"Wednesday",0,11.6,95,9.044
2018-06-27 11:44:00,2018-06-27 13:55:00,"Wednesday",0,11.73,131,15.488
2018-06-27 11:53:00,2018-06-27 12:03:00,"Wednesday",0,11.88,10,0.402
2018-06-27 11:55:00,2018-06-27 12:21:00,"Wednesday",0,11.92,26,1.39
2018-06-27 11:56:00,2018-06-27 15:22:00,"Wednesday",0,11.93,206,4.21
2018-06-27 11:57:00,2018-06-27 21:25:00,"Wednesday",0,11.95,568,7.521
2018-06-27 12:07:00,2018-06-27 12:35:00,"Wednesday",0,12.12,28,14.813
2018-06-27 12:21:00,2018-06-27 12:34:00,"Wednesday",0,12.35,13,7.379
2018-06-27 12:26:00,2018-06-27 12:37:00,"Wednesday",0,12.43,11,5.89
2018-06-27 12:26:00,2018-06-27 16:40:00,"Wednesday",0,12.43,254,7.599
2018-06-27 12:32:00,2018-06-27 13:20:00,"Wednesday",0,12.53,48,20.251
2018-06-27 12:35:00,2018-06-27 14:06:00,"Wednesday",0,12.58,91,2.8
2018-06-27 12:42:00,2018-06-27 13:25:00,"Wednesday",0,12.7,43,23.443
2018-06-27 12:42:00,2018-06-27 13:37:00,"Wednesday",0,12.7,55,0.04
2018-06-27 12:43:00,2018-06-27 17:58:00,"Wednesday",0,12.72,315,3.89
2018-06-27 12:56:00,2018-06-27 13:33:00,"Wednesday",0,12.93,37,3.85
2018-06-27 13:02:00,2018-06-27 19:41:00,"Wednesday",0,13.03,399,4.508
2018-06-27 13:06:00,2018-06-27 13:40:00,"Wednesday",0,13.1,34,6.24
2018-06-27 13:09:00,2018-06-27 15:25:00,"Wednesday",0,13.15,136,9.439
2018-06-27 13:15:00,2018-06-27 13:22:00,"Wednesday",0,13.25,7,3.897
2018-06-27 13:21:00,2018-06-27 16:02:00,"Wednesday",0,13.35,161,9.12
2018-06-27 13:27:00,2018-06-28 09:22:00,"Wednesday",0,13.45,1195,1.85
2018-06-27 13:31:00,2018-06-27 14:09:00,"Wednesday",0,13.52,38,4.45
2018-06-27 13:34:00,2018-06-27 13:50:00,"Wednesday",0,13.57,16,10.39
2018-06-27 13:35:00,2018-06-27 14:05:00,"Wednesday",0,13.58,30,7.056
2018-06-27 13:36:00,2018-06-27 13:58:00,"Wednesday",0,13.6,22,11.491
2018-06-27 13:39:00,2018-06-28 09:05:00,"Wednesday",0,13.65,1166,19.63
2018-06-27 13:41:00,2018-06-27 16:52:00,"Wednesday",0,13.68,191,1.464
2018-06-27 13:44:00,2018-06-27 14:03:00,"Wednesday",0,13.73,19,7.646
2018-06-27 13:51:00,2018-06-27 15:23:00,"Wednesday",0,13.85,92,4.6
2018-06-27 13:53:00,2018-06-27 18:21:00,"Wednesday",0,13.88,268,15.18
2018-06-27 14:05:00,2018-06-28 06:51:00,"Wednesday",0,14.08,1006,12.63
2018-06-27 14:05:00,2018-06-27 16:37:00,"Wednesday",0,14.08,152,10.28
2018-06-27 14:09:00,2018-06-27 14:40:00,"Wednesday",0,14.15,31,11.797
2018-06-27 14:10:00,2018-06-27 14:28:00,"Wednesday",0,14.17,18,10.915
2018-06-27 14:13:00,2018-06-28 10:16:00,"Wednesday",0,14.22,1203,4.74
2018-06-27 14:23:00,2018-06-27 14:50:00,"Wednesday",0,14.38,27,11.331
2018-06-27 14:25:00,2018-06-27 14:41:00,"Wednesday",0,14.42,16,12.621
2018-06-27 14:27:00,2018-06-27 14:34:00,"Wednesday",0,14.45,7,0.3
2018-06-27 14:34:00,2018-06-27 14:47:00,"Wednesday",0,14.57,13,6.913
2018-06-27 14:45:00,2018-06-27 18:28:00,"Wednesday",0,14.75,223,23.426
2018-06-27 14:49:00,2018-06-28 08:41:00,"Wednesday",0,14.82,1072,3.5
2018-06-27 14:53:00,2018-06-27 15:50:00,"Wednesday",0,14.88,57,1
2018-06-27 14:56:00,2018-06-27 15:09:00,"Wednesday",0,14.93,13,9.477
2018-06-27 15:03:00,2018-06-27 15:29:00,"Wednesday",0,15.05,26,18.146
2018-06-27 15:13:00,2018-06-28 07:32:00,"Wednesday",0,15.22,979,10.05
2018-06-27 15:24:00,2018-06-28 07:14:00,"Wednesday",0,15.4,950,17.63
2018-06-27 15:26:00,2018-06-27 15:56:00,"Wednesday",0,15.43,30,5.36
2018-06-27 15:27:00,2018-06-27 15:34:00,"Wednesday",0,15.45,7,3.933
2018-06-27 15:29:00,2018-06-27 15:46:00,"Wednesday",0,15.48,17,4.131
2018-06-27 15:30:00,2018-06-27 15:59:00,"Wednesday",0,15.5,29,9.08
2018-06-27 15:31:00,2018-06-27 20:42:00,"Wednesday",0,15.52,311,9.72
2018-06-27 15:34:00,2018-06-28 08:59:00,"Wednesday",0,15.57,1045,1.22
2018-06-27 15:35:00,2018-06-27 16:06:00,"Wednesday",0,15.58,31,10.313
2018-06-27 15:37:00,2018-06-28 09:53:00,"Wednesday",0,15.62,1096,5.79
2018-06-27 15:41:00,2018-06-28 09:51:00,"Wednesday",0,15.68,1090,15.76
2018-06-27 15:44:00,2018-06-27 16:44:00,"Wednesday",0,15.73,60,26.354
2018-06-27 15:46:00,2018-06-28 09:15:00,"Wednesday",0,15.77,1049,6.26
2018-06-27 15:53:00,2018-06-28 09:55:00,"Wednesday",0,15.88,1082,3.63
2018-06-27 16:01:00,2018-06-27 16:23:00,"Wednesday",0,16.02,22,13.54
2018-06-27 16:02:00,2018-06-27 16:33:00,"Wednesday",0,16.03,31,20.814
2018-06-27 16:03:00,2018-06-27 16:35:00,"Wednesday",0,16.05,32,16.162
2018-06-27 16:09:00,2018-06-28 08:58:00,"Wednesday",0,16.15,1009,2.681
2018-06-27 16:16:00,2018-06-27 16:35:00,"Wednesday",0,16.27,19,5.95
2018-06-27 16:27:00,2018-06-28 08:01:00,"Wednesday",0,16.45,934,2.91
2018-06-27 16:32:00,2018-06-27 16:45:00,"Wednesday",0,16.53,13,6.27
2018-06-27 16:46:00,2018-06-27 18:05:00,"Wednesday",0,16.77,79,8.2
2018-06-27 16:46:00,2018-06-27 16:55:00,"Wednesday",0,16.77,9,0.31
2018-06-27 16:53:00,2018-06-27 19:03:00,"Wednesday",0,16.88,130,13.68
2018-06-27 17:01:00,2018-06-27 17:52:00,"Wednesday",0,17.02,51,30.434
2018-06-27 17:02:00,2018-06-27 17:39:00,"Wednesday",0,17.03,37,18.665
2018-06-27 17:02:00,2018-06-27 18:27:00,"Wednesday",0,17.03,85,5.183
2018-06-27 17:15:00,2018-06-27 17:25:00,"Wednesday",0,17.25,10,6.235
2018-06-27 17:25:00,2018-06-27 17:59:00,"Wednesday",0,17.42,34,13.179
2018-06-27 17:28:00,2018-06-27 17:51:00,"Wednesday",0,17.47,23,11.984
2018-06-27 17:33:00,2018-06-27 18:02:00,"Wednesday",0,17.55,29,16.951
2018-06-27 17:36:00,2018-06-27 17:52:00,"Wednesday",0,17.6,16,9.38
2018-06-27 18:00:00,2018-06-27 18:23:00,"Wednesday",0,18,23,6.453
2018-06-27 18:09:00,2018-06-27 20:35:00,"Wednesday",0,18.15,146,5.479
2018-06-27 18:10:00,2018-06-27 18:25:00,"Wednesday",0,18.17,15,5.84
2018-06-27 18:26:00,2018-06-27 18:40:00,"Wednesday",0,18.43,14,3.54
2018-06-27 18:38:00,2018-06-28 15:42:00,"Wednesday",0,18.63,1264,4.2
2018-06-27 18:40:00,2018-06-27 18:52:00,"Wednesday",0,18.67,12,7.495
2018-06-27 18:58:00,2018-06-27 19:19:00,"Wednesday",0,18.97,21,16.027
2018-06-27 18:59:00,2018-06-27 19:16:00,"Wednesday",0,18.98,17,13.115
2018-06-27 19:15:00,2018-06-27 19:45:00,"Wednesday",0,19.25,30,12.9
2018-06-27 19:18:00,2018-06-27 20:42:00,"Wednesday",0,19.3,84,5.19
2018-06-27 19:21:00,2018-06-27 19:28:00,"Wednesday",0,19.35,7,0.668
2018-06-27 19:26:00,2018-06-27 19:45:00,"Wednesday",0,19.43,19,12.39
2018-06-27 19:28:00,2018-06-27 19:47:00,"Wednesday",0,19.47,19,2.9
2018-06-27 19:28:00,2018-06-27 20:09:00,"Wednesday",0,19.47,41,13.872
2018-06-27 19:30:00,2018-06-27 20:04:00,"Wednesday",0,19.5,34,18.81
2018-06-27 19:41:00,2018-06-27 20:04:00,"Wednesday",0,19.68,23,15.868
2018-06-27 19:41:00,2018-06-27 23:11:00,"Wednesday",0,19.68,210,9.965
2018-06-27 19:42:00,2018-06-27 19:47:00,"Wednesday",0,19.7,5,2.797
2018-06-27 20:06:00,2018-06-27 20:12:00,"Wednesday",0,20.1,6,3.069
2018-06-27 20:09:00,2018-06-27 20:34:00,"Wednesday",0,20.15,25,14.366
2018-06-27 20:20:00,2018-06-27 20:21:00,"Wednesday",0,20.33,1,0.5
2018-06-27 20:34:00,2018-06-27 21:14:00,"Wednesday",0,20.57,40,20.273
2018-06-27 20:34:00,2018-06-27 20:56:00,"Wednesday",0,20.57,22,16.64
2018-06-27 20:59:00,2018-06-27 21:34:00,"Wednesday",0,20.98,35,11.707
2018-06-27 21:01:00,2018-06-27 21:47:00,"Wednesday",0,21.02,46,9.12
2018-06-27 21:25:00,2018-06-27 22:04:00,"Wednesday",0,21.42,39,12.495
2018-06-27 21:33:00,2018-06-27 22:10:00,"Wednesday",0,21.55,37,17.147
2018-06-27 21:33:00,2018-06-28 07:31:00,"Wednesday",0,21.55,598,3.52
2018-06-27 21:40:00,2018-06-27 22:12:00,"Wednesday",0,21.67,32,20.81
2018-06-27 21:46:00,2018-06-28 07:34:00,"Wednesday",0,21.77,588,5.88
2018-06-27 21:55:00,2018-06-27 22:07:00,"Wednesday",0,21.92,12,5.92
2018-06-27 21:59:00,2018-06-27 22:09:00,"Wednesday",0,21.98,10,4.592
2018-06-27 22:20:00,2018-06-27 22:52:00,"Wednesday",0,22.33,32,4.37
2018-06-27 22:27:00,2018-06-27 22:48:00,"Wednesday",0,22.45,21,16.115
2018-06-27 22:36:00,2018-06-27 23:10:00,"Wednesday",0,22.6,34,15.447
2018-06-27 22:36:00,2018-06-27 23:07:00,"Wednesday",0,22.6,31,21.153
2018-06-27 22:57:00,2018-06-27 23:07:00,"Wednesday",0,22.95,10,4.48
2018-06-27 23:11:00,2018-06-27 23:42:00,"Wednesday",0,23.18,31,19.211
2018-06-27 23:18:00,2018-06-27 23:23:00,"Wednesday",0,23.3,5,3.63
2018-06-27 23:43:00,2018-06-28 00:08:00,"Wednesday",0,23.72,25,7.23
2018-06-27 23:46:00,2018-06-28 00:27:00,"Wednesday",0,23.77,41,10.996
2018-06-27 23:51:00,2018-06-28 00:12:00,"Wednesday",0,23.85,21,13.492
2018-06-28 00:11:00,2018-06-28 00:28:00,"Thursday",0,0.18,17,13.14
2018-06-28 00:15:00,2018-06-28 00:43:00,"Thursday",0,0.25,28,14.643
2018-06-28 01:53:00,2018-06-28 02:20:00,"Thursday",0,1.88,27,17.99
2018-06-28 03:18:00,2018-06-28 03:36:00,"Thursday",0,3.3,18,8.677
2018-06-28 04:38:00,2018-06-28 04:40:00,"Thursday",0,4.63,2,1.169
2018-06-28 05:04:00,2018-06-28 05:13:00,"Thursday",0,5.07,9,6.448
2018-06-28 05:26:00,2018-06-28 05:45:00,"Thursday",0,5.43,19,13.415
2018-06-28 06:41:00,2018-06-28 06:47:00,"Thursday",0,6.68,6,2.158
2018-06-28 06:47:00,2018-06-28 08:40:00,"Thursday",0,6.78,113,6.43
2018-06-28 06:51:00,2018-06-28 07:21:00,"Thursday",0,6.85,30,9.433
2018-06-28 07:04:00,2018-06-28 11:03:00,"Thursday",0,7.07,239,9.019
2018-06-28 07:07:00,2018-06-28 07:32:00,"Thursday",0,7.12,25,17.25
2018-06-28 07:15:00,2018-06-28 11:22:00,"Thursday",0,7.25,247,11.56
2018-06-28 07:33:00,2018-06-28 10:09:00,"Thursday",0,7.55,156,6.44
2018-06-28 07:34:00,2018-06-28 07:57:00,"Thursday",0,7.57,23,6.043
2018-06-28 07:35:00,2018-06-28 08:08:00,"Thursday",0,7.58,33,2.24
2018-06-28 07:42:00,2018-06-28 08:19:00,"Thursday",0,7.7,37,2.094
2018-06-28 07:56:00,2018-06-28 13:43:00,"Thursday",0,7.93,347,14.74
2018-06-28 08:05:00,2018-06-28 08:20:00,"Thursday",0,8.08,15,11.694
2018-06-28 08:09:00,2018-06-28 08:19:00,"Thursday",0,8.15,10,2.38
2018-06-28 08:13:00,2018-06-28 17:12:00,"Thursday",0,8.22,539,13.67
2018-06-28 08:16:00,2018-06-28 08:47:00,"Thursday",0,8.27,31,6.99
2018-06-28 08:24:00,2018-06-28 16:55:00,"Thursday",0,8.4,511,7.14
2018-06-28 08:28:00,2018-06-28 08:50:00,"Thursday",0,8.47,22,5.112
2018-06-28 08:38:00,2018-06-28 09:35:00,"Thursday",0,8.63,57,5.52
2018-06-28 08:39:00,2018-06-28 15:47:00,"Thursday",0,8.65,428,9.08
2018-06-28 08:57:00,2018-06-28 15:53:00,"Thursday",0,8.95,416,17.163
2018-06-28 08:59:00,2018-06-28 09:04:00,"Thursday",0,8.98,5,2.843
2018-06-28 09:11:00,2018-06-28 17:44:00,"Thursday",0,9.18,513,14.104
2018-06-28 09:17:00,2018-06-28 09:41:00,"Thursday",0,9.28,24,3.106
2018-06-28 09:23:00,2018-06-28 11:39:00,"Thursday",0,9.38,136,7.065
2018-06-28 09:29:00,2018-06-28 12:22:00,"Thursday",0,9.48,173,7.933
2018-06-28 09:29:00,2018-06-28 17:50:00,"Thursday",0,9.48,501,14.161
2018-06-28 09:33:00,2018-06-28 10:09:00,"Thursday",0,9.55,36,3.43
2018-06-28 09:33:00,2018-06-28 09:54:00,"Thursday",0,9.55,21,6.66
2018-06-28 09:41:00,2018-06-28 11:04:00,"Thursday",0,9.68,83,1.264
2018-06-28 09:47:00,2018-06-28 13:23:00,"Thursday",0,9.78,216,5.79
2018-06-28 09:48:00,2018-06-28 13:34:00,"Thursday",0,9.8,226,14.429
2018-06-28 09:57:00,2018-06-28 10:15:00,"Thursday",0,9.95,18,1.745
2018-06-28 09:59:00,2018-06-28 10:17:00,"Thursday",0,9.98,18,4.283
2018-06-28 10:11:00,2018-06-28 10:38:00,"Thursday",0,10.18,27,9.499
2018-06-28 10:19:00,2018-06-28 11:49:00,"Thursday",0,10.32,90,4.81
2018-06-28 10:20:00,2018-06-28 10:26:00,"Thursday",0,10.33,6,3.227
2018-06-28 10:21:00,2018-06-28 10:47:00,"Thursday",0,10.35,26,16.545
2018-06-28 10:23:00,2018-06-28 10:44:00,"Thursday",0,10.38,21,5.59
2018-06-28 10:24:00,2018-06-28 11:30:00,"Thursday",0,10.4,66,4.47
2018-06-28 10:26:00,2018-06-28 12:38:00,"Thursday",0,10.43,132,4.5
2018-06-28 10:31:00,2018-06-28 11:07:00,"Thursday",0,10.52,36,0.28
2018-06-28 10:31:00,2018-06-29 10:16:00,"Thursday",0,10.52,1425,6.44
2018-06-28 10:34:00,2018-06-28 10:59:00,"Thursday",0,10.57,25,17.999
2018-06-28 10:35:00,2018-06-28 13:35:00,"Thursday",0,10.58,180,10.76
2018-06-28 10:38:00,2018-06-28 10:49:00,"Thursday",0,10.63,11,6.876
2018-06-28 10:40:00,2018-06-28 10:52:00,"Thursday",0,10.67,12,4.838
2018-06-28 10:57:00,2018-06-28 11:30:00,"Thursday",0,10.95,33,12.779
2018-06-28 10:57:00,2018-06-28 11:10:00,"Thursday",0,10.95,13,7.087
2018-06-28 11:01:00,2018-06-28 11:37:00,"Thursday",0,11.02,36,13.329
2018-06-28 11:01:00,2018-06-28 13:03:00,"Thursday",0,11.02,122,5.5
2018-06-28 11:10:00,2018-06-28 11:38:00,"Thursday",0,11.17,28,16.19
2018-06-28 11:10:00,2018-06-28 13:24:00,"Thursday",0,11.17,134,7.57
2018-06-28 11:13:00,2018-06-28 13:30:00,"Thursday",0,11.22,137,6.63
2018-06-28 11:15:00,2018-06-28 12:12:00,"Thursday",0,11.25,57,2.182
2018-06-28 11:19:00,2018-06-28 15:26:00,"Thursday",0,11.32,247,2.27
2018-06-28 11:24:00,2018-06-29 07:32:00,"Thursday",0,11.4,1208,10.29
2018-06-28 11:25:00,2018-06-28 11:54:00,"Thursday",0,11.42,29,9.27
2018-06-28 11:27:00,2018-06-28 11:36:00,"Thursday",0,11.45,9,3.41
2018-06-28 11:31:00,2018-06-29 09:45:00,"Thursday",0,11.52,1334,7.22
2018-06-28 11:32:00,2018-06-28 11:48:00,"Thursday",0,11.53,16,9.141
2018-06-28 11:33:00,2018-06-28 20:49:00,"Thursday",0,11.55,556,8.72
2018-06-28 11:37:00,2018-06-28 12:10:00,"Thursday",0,11.62,33,2.71
2018-06-28 11:44:00,2018-06-28 12:29:00,"Thursday",0,11.73,45,5.795
2018-06-28 11:50:00,2018-06-28 12:24:00,"Thursday",0,11.83,34,20.041
2018-06-28 12:03:00,2018-06-28 13:59:00,"Thursday",0,12.05,116,1.93
2018-06-28 12:03:00,2018-06-29 10:15:00,"Thursday",0,12.05,1332,2.8
2018-06-28 12:04:00,2018-06-28 13:22:00,"Thursday",0,12.07,78,4.854
2018-06-28 12:06:00,2018-06-28 12:22:00,"Thursday",0,12.1,16,8.113
2018-06-28 12:10:00,2018-06-28 12:32:00,"Thursday",0,12.17,22,8.005
2018-06-28 12:11:00,2018-06-28 13:37:00,"Thursday",0,12.18,86,5.04
2018-06-28 12:14:00,2018-06-28 12:29:00,"Thursday",0,12.23,15,11.18
2018-06-28 12:22:00,2018-06-28 12:33:00,"Thursday",0,12.37,11,5.63
2018-06-28 12:27:00,2018-06-28 13:09:00,"Thursday",0,12.45,42,4.36
2018-06-28 12:28:00,2018-06-28 13:50:00,"Thursday",0,12.47,82,1.39
2018-06-28 12:35:00,2018-06-28 12:47:00,"Thursday",0,12.58,12,0.687
2018-06-28 12:36:00,2018-06-29 10:46:00,"Thursday",0,12.6,1330,9.65
